time;V(/vin);V(/vout);
0.102509;-0.32047;2.82075;
0.102509;-0.331763;2.81446;
0.102509;-0.343055;2.80817;
0.102509;-0.354346;2.80186;
0.10251;-0.365635;2.79554;
0.10251;-0.376923;2.78921;
0.10251;-0.38821;2.78288;
0.102511;-0.399495;2.77653;
0.102511;-0.410779;2.77017;
0.102511;-0.422062;2.76381;
0.102512;-0.433343;2.75743;
0.102512;-0.444622;2.75104;
0.102512;-0.4559;2.74465;
0.102512;-0.467176;2.73824;
0.102513;-0.478451;2.73183;
0.102513;-0.489723;2.7254;
0.102513;-0.500995;2.71897;
0.102514;-0.512264;2.71252;
0.102514;-0.523531;2.70607;
0.102514;-0.534797;2.6996;
0.102515;-0.546061;2.69313;
0.102515;-0.557323;2.68665;
0.102515;-0.568582;2.68015;
0.102515;-0.57984;2.67365;
0.102516;-0.591096;2.66714;
0.102516;-0.60235;2.66062;
0.102516;-0.613601;2.65409;
0.102517;-0.624851;2.64755;
0.102517;-0.636098;2.641;
0.102517;-0.647343;2.63444;
0.102518;-0.658585;2.62787;
0.102518;-0.669825;2.62129;
0.102518;-0.681063;2.61471;
0.102518;-0.692299;2.60811;
0.102519;-0.703532;2.6015;
0.102519;-0.714762;2.59489;
0.102519;-0.72599;2.58827;
0.10252;-0.737215;2.58163;
0.10252;-0.748438;2.57499;
0.10252;-0.759658;2.56834;
0.102521;-0.770875;2.56168;
0.102521;-0.78209;2.55501;
0.102521;-0.793302;2.54833;
0.102521;-0.804511;2.54164;
0.102522;-0.815717;2.53494;
0.102522;-0.82692;2.52824;
0.102522;-0.838121;2.52152;
0.102523;-0.849318;2.5148;
0.102523;-0.860512;2.50807;
0.102523;-0.871704;2.50133;
0.102524;-0.882892;2.49458;
0.102524;-0.894077;2.48782;
0.102524;-0.905259;2.48105;
0.102524;-0.916437;2.47427;
0.102525;-0.927613;2.46749;
0.102525;-0.938785;2.46069;
0.102525;-0.949954;2.45389;
0.102526;-0.961119;2.44708;
0.102526;-0.972281;2.44025;
0.102526;-0.98344;2.43343;
0.102527;-0.994595;2.42659;
0.102527;-1.00575;2.41974;
0.102527;-1.01689;2.41289;
0.102527;-1.02804;2.40602;
0.102528;-1.03918;2.39915;
0.102528;-1.05032;2.39227;
0.102528;-1.06145;2.38538;
0.102529;-1.07258;2.37848;
0.102529;-1.0837;2.37157;
0.102529;-1.09483;2.36466;
0.10253;-1.10594;2.35774;
0.10253;-1.11706;2.35081;
0.10253;-1.12817;2.34387;
0.10253;-1.13927;2.33692;
0.102531;-1.15038;2.32996;
0.102531;-1.16147;2.323;
0.102531;-1.17257;2.31602;
0.102532;-1.18366;2.30904;
0.102532;-1.19474;2.30205;
0.102532;-1.20582;2.29505;
0.102533;-1.2169;2.28805;
0.102533;-1.22797;2.28103;
0.102533;-1.23904;2.27401;
0.102533;-1.2501;2.26698;
0.102534;-1.26116;2.25994;
0.102534;-1.27222;2.2529;
0.102534;-1.28327;2.24584;
0.102535;-1.29431;2.23878;
0.102535;-1.30536;2.23171;
0.102535;-1.31639;2.22463;
0.102536;-1.32742;2.21755;
0.102536;-1.33845;2.21045;
0.102536;-1.34947;2.20335;
0.102536;-1.36049;2.19624;
0.102537;-1.3715;2.18912;
0.102537;-1.38251;2.182;
0.102537;-1.39352;2.17487;
0.102538;-1.40451;2.16773;
0.102538;-1.41551;2.16058;
0.102538;-1.42649;2.15342;
0.102539;-1.43748;2.14626;
0.102539;-1.44845;2.13909;
0.102539;-1.45943;2.13191;
0.102539;-1.47039;2.12472;
0.10254;-1.48136;2.11753;
0.10254;-1.49231;2.11033;
0.10254;-1.50327;2.10312;
0.102541;-1.51421;2.0959;
0.102541;-1.52515;2.08868;
0.102541;-1.53609;2.08144;
0.102542;-1.54702;2.07421;
0.102542;-1.55794;2.06696;
0.102542;-1.56886;2.05971;
0.102542;-1.57978;2.05245;
0.102543;-1.59068;2.04518;
0.102543;-1.60159;2.0379;
0.102543;-1.61248;2.03062;
0.102544;-1.62337;2.02333;
0.102544;-1.63426;2.01603;
0.102544;-1.64514;2.00873;
0.102545;-1.65601;2.00142;
0.102545;-1.66688;1.9941;
0.102545;-1.67774;1.98677;
0.102545;-1.6886;1.97944;
0.102546;-1.69944;1.9721;
0.102546;-1.71029;1.96475;
0.102546;-1.72113;1.9574;
0.102547;-1.73196;1.95004;
0.102547;-1.74278;1.94267;
0.102547;-1.7536;1.9353;
0.102548;-1.76441;1.92792;
0.102548;-1.77522;1.92053;
0.102548;-1.78602;1.91313;
0.102548;-1.79681;1.90573;
0.102549;-1.8076;1.89832;
0.102549;-1.81838;1.89091;
0.102549;-1.82916;1.88349;
0.10255;-1.83993;1.87606;
0.10255;-1.85069;1.86862;
0.10255;-1.86144;1.86118;
0.102551;-1.87219;1.85373;
0.102551;-1.88293;1.84628;
0.102551;-1.89367;1.83882;
0.102551;-1.9044;1.83135;
0.102552;-1.91512;1.82387;
0.102552;-1.92583;1.81639;
0.102552;-1.93654;1.8089;
0.102553;-1.94724;1.80141;
0.102553;-1.95794;1.79391;
0.102553;-1.96862;1.7864;
0.102554;-1.9793;1.77889;
0.102554;-1.98998;1.77137;
0.102554;-2.00064;1.76384;
0.102554;-2.0113;1.75631;
0.102555;-2.02195;1.74877;
0.102555;-2.0326;1.74123;
0.102555;-2.04323;1.73368;
0.102556;-2.05386;1.72612;
0.102556;-2.06449;1.71856;
0.102556;-2.0751;1.71099;
0.102557;-2.08571;1.70341;
0.102557;-2.09631;1.69583;
0.102557;-2.10691;1.68825;
0.102557;-2.11749;1.68065;
0.102558;-2.12807;1.67305;
0.102558;-2.13864;1.66545;
0.102558;-2.1492;1.65784;
0.102559;-2.15976;1.65022;
0.102559;-2.17031;1.6426;
0.102559;-2.18085;1.63497;
0.10256;-2.19138;1.62733;
0.10256;-2.2019;1.61969;
0.10256;-2.21242;1.61205;
0.10256;-2.22293;1.6044;
0.102561;-2.23343;1.59674;
0.102561;-2.24392;1.58907;
0.102561;-2.25441;1.58141;
0.102562;-2.26488;1.57373;
0.102562;-2.27535;1.56605;
0.102562;-2.28581;1.55837;
0.102563;-2.29627;1.55067;
0.102563;-2.30671;1.54298;
0.102563;-2.31715;1.53528;
0.102563;-2.32758;1.52757;
0.102564;-2.338;1.51986;
0.102564;-2.34841;1.51214;
0.102564;-2.35881;1.50441;
0.102565;-2.36921;1.49668;
0.102565;-2.37959;1.48895;
0.102565;-2.38997;1.48121;
0.102566;-2.40034;1.47347;
0.102566;-2.4107;1.46571;
0.102566;-2.42105;1.45796;
0.102566;-2.4314;1.4502;
0.102567;-2.44173;1.44243;
0.102567;-2.45206;1.43466;
0.102567;-2.46238;1.42689;
0.102568;-2.47269;1.41911;
0.102568;-2.48299;1.41132;
0.102568;-2.49328;1.40353;
0.102569;-2.50356;1.39573;
0.102569;-2.51383;1.38793;
0.102569;-2.5241;1.38012;
0.102569;-2.53435;1.37231;
0.10257;-2.5446;1.3645;
0.10257;-2.55484;1.35668;
0.10257;-2.56507;1.34885;
0.102571;-2.57529;1.34102;
0.102571;-2.5855;1.33319;
0.102571;-2.5957;1.32535;
0.102572;-2.60589;1.3175;
0.102572;-2.61607;1.30965;
0.102572;-2.62625;1.3018;
0.102572;-2.63641;1.29394;
0.102573;-2.64657;1.28608;
0.102573;-2.65671;1.27821;
0.102573;-2.66685;1.27034;
0.102574;-2.67697;1.26246;
0.102574;-2.68709;1.25458;
0.102574;-2.6972;1.2467;
0.102575;-2.7073;1.23881;
0.102575;-2.71738;1.23091;
0.102575;-2.72746;1.22301;
0.102575;-2.73753;1.21511;
0.102576;-2.74759;1.2072;
0.102576;-2.75764;1.19929;
0.102576;-2.76768;1.19137;
0.102577;-2.77771;1.18345;
0.102577;-2.78773;1.17553;
0.102577;-2.79774;1.1676;
0.102578;-2.80774;1.15967;
0.102578;-2.81773;1.15173;
0.102578;-2.82771;1.14379;
0.102578;-2.83768;1.13585;
0.102579;-2.84764;1.1279;
0.102579;-2.85759;1.11994;
0.102579;-2.86753;1.11199;
0.10258;-2.87746;1.10403;
0.10258;-2.88738;1.09606;
0.10258;-2.89728;1.08809;
0.102581;-2.90718;1.08012;
0.102581;-2.91707;1.07214;
0.102581;-2.92695;1.06416;
0.102581;-2.93682;1.05618;
0.102582;-2.94667;1.04819;
0.102582;-2.95652;1.0402;
0.102582;-2.96636;1.0322;
0.102583;-2.97618;1.0242;
0.102583;-2.986;1.0162;
0.102583;-2.9958;1.0082;
0.102584;-3.0056;1.00019;
0.102584;-3.01538;0.992172;
0.102584;-3.02515;0.984155;
0.102584;-3.03491;0.976135;
0.102585;-3.04466;0.968111;
0.102585;-3.0544;0.960084;
0.102585;-3.06413;0.952053;
0.102586;-3.07385;0.944019;
0.102586;-3.08356;0.935982;
0.102586;-3.09325;0.927941;
0.102587;-3.10294;0.919897;
0.102587;-3.11261;0.91185;
0.102587;-3.12228;0.903799;
0.102587;-3.13193;0.895745;
0.102588;-3.14157;0.887688;
0.102588;-3.1512;0.879628;
0.102588;-3.16082;0.871565;
0.102589;-3.17043;0.863499;
0.102589;-3.18002;0.855429;
0.102589;-3.18961;0.847357;
0.10259;-3.19918;0.839282;
0.10259;-3.20874;0.831203;
0.10259;-3.2183;0.823122;
0.10259;-3.22783;0.815038;
0.102591;-3.23736;0.80695;
0.102591;-3.24688;0.79886;
0.102591;-3.25638;0.790767;
0.102592;-3.26588;0.782672;
0.102592;-3.27536;0.774573;
0.102592;-3.28483;0.766472;
0.102593;-3.29429;0.758368;
0.102593;-3.30373;0.750261;
0.102593;-3.31317;0.742152;
0.102593;-3.32259;0.73404;
0.102594;-3.332;0.725926;
0.102594;-3.3414;0.717808;
0.102594;-3.35079;0.709689;
0.102595;-3.36017;0.701566;
0.102595;-3.36953;0.693442;
0.102595;-3.37888;0.685315;
0.102596;-3.38822;0.677185;
0.102596;-3.39755;0.669053;
0.102596;-3.40687;0.660919;
0.102596;-3.41617;0.652782;
0.102597;-3.42546;0.644643;
0.102597;-3.43474;0.636501;
0.102597;-3.44401;0.628358;
0.102598;-3.45326;0.620212;
0.102598;-3.46251;0.612064;
0.102598;-3.47174;0.603914;
0.102599;-3.48095;0.595761;
0.102599;-3.49016;0.587607;
0.102599;-3.49935;0.57945;
0.102599;-3.50853;0.571292;
0.1026;-3.5177;0.563131;
0.1026;-3.52686;0.554968;
0.1026;-3.536;0.546804;
0.102601;-3.54513;0.538637;
0.102601;-3.55425;0.530469;
0.102601;-3.56336;0.522298;
0.102602;-3.57245;0.514126;
0.102602;-3.58153;0.505952;
0.102602;-3.5906;0.497776;
0.102602;-3.59965;0.489599;
0.102603;-3.60869;0.481419;
0.102603;-3.61772;0.473238;
0.102603;-3.62674;0.465055;
0.102604;-3.63574;0.456871;
0.102604;-3.64473;0.448685;
0.102604;-3.65371;0.440497;
0.102605;-3.66267;0.432308;
0.102605;-3.67162;0.424117;
0.102605;-3.68056;0.415925;
0.102605;-3.68949;0.407731;
0.102606;-3.6984;0.399536;
0.102606;-3.7073;0.39134;
0.102606;-3.71619;0.383142;
0.102607;-3.72506;0.374942;
0.102607;-3.73392;0.366742;
0.102607;-3.74276;0.35854;
0.102608;-3.7516;0.350337;
0.102608;-3.76042;0.342132;
0.102608;-3.76922;0.333926;
0.102608;-3.77802;0.32572;
0.102609;-3.78679;0.317511;
0.102609;-3.79556;0.309302;
0.102609;-3.80431;0.301092;
0.10261;-3.81305;0.292881;
0.10261;-3.82178;0.284668;
0.10261;-3.83049;0.276455;
0.102611;-3.83919;0.268241;
0.102611;-3.84787;0.260025;
0.102611;-3.85654;0.251809;
0.102611;-3.8652;0.243592;
0.102612;-3.87384;0.235374;
0.102612;-3.88247;0.227155;
0.102612;-3.89109;0.218935;
0.102613;-3.89969;0.210715;
0.102613;-3.90828;0.202494;
0.102613;-3.91685;0.194272;
0.102614;-3.92541;0.186049;
0.102614;-3.93396;0.177826;
0.102614;-3.94249;0.169602;
0.102614;-3.95101;0.161378;
0.102615;-3.95952;0.153153;
0.102615;-3.96801;0.144927;
0.102615;-3.97648;0.136701;
0.102616;-3.98494;0.128474;
0.102616;-3.99339;0.120247;
0.102616;-4.00183;0.11202;
0.102617;-4.01025;0.103792;
0.102617;-4.01865;0.0955636;
0.102617;-4.02704;0.087335;
0.102617;-4.03542;0.0791061;
0.102618;-4.04378;0.0708769;
0.102618;-4.05213;0.0626475;
0.102618;-4.06046;0.0544178;
0.102619;-4.06878;0.0461879;
0.102619;-4.07709;0.0379579;
0.102619;-4.08538;0.0297278;
0.10262;-4.09365;0.0214975;
0.10262;-4.10191;0.0132672;
0.10262;-4.11016;0.00503681;
0.10262;-4.11839;-0.00319359;
0.102621;-4.12661;-0.011424;
0.102621;-4.13481;-0.0196543;
0.102621;-4.143;-0.0278846;
0.102622;-4.15117;-0.0361148;
0.102622;-4.15933;-0.0443448;
0.102622;-4.16748;-0.0525747;
0.102623;-4.17561;-0.0608044;
0.102623;-4.18372;-0.0690339;
0.102623;-4.19182;-0.0772632;
0.102623;-4.1999;-0.0854921;
0.102624;-4.20797;-0.0937208;
0.102624;-4.21603;-0.101949;
0.102624;-4.22407;-0.110177;
0.102625;-4.23209;-0.118405;
0.102625;-4.2401;-0.126632;
0.102625;-4.2481;-0.134859;
0.102626;-4.25608;-0.143085;
0.102626;-4.26404;-0.15131;
0.102626;-4.27199;-0.159536;
0.102626;-4.27992;-0.16776;
0.102627;-4.28784;-0.175984;
0.102627;-4.29574;-0.184208;
0.102627;-4.30363;-0.19243;
0.102628;-4.31151;-0.200652;
0.102628;-4.31936;-0.208874;
0.102628;-4.32721;-0.217094;
0.102629;-4.33503;-0.225314;
0.102629;-4.34284;-0.233533;
0.102629;-4.35064;-0.241751;
0.102629;-4.35842;-0.249969;
0.10263;-4.36619;-0.258185;
0.10263;-4.37394;-0.266401;
0.10263;-4.38167;-0.274615;
0.102631;-4.38939;-0.282829;
0.102631;-4.39709;-0.291042;
0.102631;-4.40478;-0.299253;
0.102632;-4.41245;-0.307464;
0.102632;-4.42011;-0.315673;
0.102632;-4.42775;-0.323881;
0.102632;-4.43537;-0.332089;
0.102633;-4.44298;-0.340295;
0.102633;-4.45057;-0.348499;
0.102633;-4.45815;-0.356703;
0.102634;-4.46571;-0.364905;
0.102634;-4.47326;-0.373106;
0.102634;-4.48078;-0.381306;
0.102635;-4.4883;-0.389504;
0.102635;-4.4958;-0.397701;
0.102635;-4.50328;-0.405896;
0.102635;-4.51074;-0.41409;
0.102636;-4.51819;-0.422283;
0.102636;-4.52563;-0.430474;
0.102636;-4.53304;-0.438663;
0.102637;-4.54045;-0.446851;
0.102637;-4.54783;-0.455038;
0.102637;-4.5552;-0.463223;
0.102638;-4.56255;-0.471406;
0.102638;-4.56989;-0.479587;
0.102638;-4.57721;-0.487767;
0.102638;-4.58451;-0.495945;
0.102639;-4.5918;-0.504121;
0.102639;-4.59907;-0.512296;
0.102639;-4.60633;-0.520468;
0.10264;-4.61357;-0.528639;
0.10264;-4.62079;-0.536808;
0.10264;-4.628;-0.544975;
0.102641;-4.63519;-0.55314;
0.102641;-4.64236;-0.561303;
0.102641;-4.64952;-0.569464;
0.102641;-4.65666;-0.577623;
0.102642;-4.66378;-0.58578;
0.102642;-4.67089;-0.593935;
0.102642;-4.67798;-0.602088;
0.102643;-4.68505;-0.610239;
0.102643;-4.69211;-0.618387;
0.102643;-4.69915;-0.626534;
0.102644;-4.70617;-0.634678;
0.102644;-4.71318;-0.64282;
0.102644;-4.72017;-0.650959;
0.102644;-4.72714;-0.659097;
0.102645;-4.7341;-0.667231;
0.102645;-4.74104;-0.675364;
0.102645;-4.74796;-0.683494;
0.102646;-4.75487;-0.691622;
0.102646;-4.76176;-0.699747;
0.102646;-4.76863;-0.70787;
0.102647;-4.77549;-0.71599;
0.102647;-4.78233;-0.724108;
0.102647;-4.78915;-0.732223;
0.102647;-4.79595;-0.740336;
0.102648;-4.80274;-0.748445;
0.102648;-4.80951;-0.756553;
0.102648;-4.81626;-0.764657;
0.102649;-4.823;-0.772759;
0.102649;-4.82972;-0.780858;
0.102649;-4.83642;-0.788955;
0.10265;-4.84311;-0.797048;
0.10265;-4.84977;-0.805139;
0.10265;-4.85642;-0.813227;
0.10265;-4.86306;-0.821312;
0.102651;-4.86967;-0.829394;
0.102651;-4.87627;-0.837473;
0.102651;-4.88285;-0.845549;
0.102652;-4.88941;-0.853622;
0.102652;-4.89596;-0.861692;
0.102652;-4.90249;-0.869759;
0.102653;-4.909;-0.877823;
0.102653;-4.9155;-0.885884;
0.102653;-4.92197;-0.893941;
0.102653;-4.92843;-0.901996;
0.102654;-4.93487;-0.910047;
0.102654;-4.9413;-0.918095;
0.102654;-4.9477;-0.92614;
0.102655;-4.95409;-0.934181;
0.102655;-4.96046;-0.942219;
0.102655;-4.96682;-0.950254;
0.102656;-4.97315;-0.958286;
0.102656;-4.97947;-0.966314;
0.102656;-4.98577;-0.974338;
0.102656;-4.99206;-0.982359;
0.102657;-4.99832;-0.990377;
0.102657;-5.00457;-0.998391;
0.102657;-5.0108;-1.0064;
0.102658;-5.01701;-1.01441;
0.102658;-5.02321;-1.02241;
0.102658;-5.02938;-1.03041;
0.102659;-5.03554;-1.03841;
0.102659;-5.04168;-1.0464;
0.102659;-5.0478;-1.05439;
0.102659;-5.05391;-1.06237;
0.10266;-5.06;-1.07036;
0.10266;-5.06606;-1.07833;
0.10266;-5.07211;-1.08631;
0.102661;-5.07815;-1.09428;
0.102661;-5.08416;-1.10224;
0.102661;-5.09016;-1.1102;
0.102662;-5.09614;-1.11816;
0.102662;-5.1021;-1.12612;
0.102662;-5.10804;-1.13407;
0.102662;-5.11396;-1.14201;
0.102663;-5.11987;-1.14995;
0.102663;-5.12576;-1.15789;
0.102663;-5.13163;-1.16582;
0.102664;-5.13748;-1.17375;
0.102664;-5.14331;-1.18168;
0.102664;-5.14913;-1.1896;
0.102665;-5.15492;-1.19752;
0.102665;-5.1607;-1.20543;
0.102665;-5.16646;-1.21334;
0.102665;-5.1722;-1.22124;
0.102666;-5.17793;-1.22914;
0.102666;-5.18363;-1.23704;
0.102666;-5.18932;-1.24493;
0.102667;-5.19499;-1.25282;
0.102667;-5.20064;-1.2607;
0.102667;-5.20627;-1.26858;
0.102668;-5.21188;-1.27645;
0.102668;-5.21747;-1.28432;
0.102668;-5.22305;-1.29218;
0.102668;-5.2286;-1.30004;
0.102669;-5.23414;-1.3079;
0.102669;-5.23966;-1.31575;
0.102669;-5.24516;-1.32359;
0.10267;-5.25065;-1.33143;
0.10267;-5.25611;-1.33927;
0.10267;-5.26155;-1.3471;
0.102671;-5.26698;-1.35493;
0.102671;-5.27239;-1.36275;
0.102671;-5.27778;-1.37056;
0.102671;-5.28315;-1.37838;
0.102672;-5.2885;-1.38618;
0.102672;-5.29383;-1.39399;
0.102672;-5.29915;-1.40178;
0.102673;-5.30444;-1.40957;
0.102673;-5.30972;-1.41736;
0.102673;-5.31497;-1.42514;
0.102674;-5.32021;-1.43292;
0.102674;-5.32543;-1.44069;
0.102674;-5.33063;-1.44846;
0.102674;-5.33581;-1.45622;
0.102675;-5.34098;-1.46398;
0.102675;-5.34612;-1.47173;
0.102675;-5.35125;-1.47948;
0.102676;-5.35635;-1.48722;
0.102676;-5.36144;-1.49495;
0.102676;-5.36651;-1.50268;
0.102677;-5.37155;-1.51041;
0.102677;-5.37658;-1.51813;
0.102677;-5.38159;-1.52584;
0.102677;-5.38659;-1.53355;
0.102678;-5.39156;-1.54125;
0.102678;-5.39651;-1.54895;
0.102678;-5.40144;-1.55664;
0.102679;-5.40636;-1.56433;
0.102679;-5.41125;-1.57201;
0.102679;-5.41613;-1.57969;
0.10268;-5.42099;-1.58736;
0.10268;-5.42582;-1.59502;
0.10268;-5.43064;-1.60268;
0.10268;-5.43544;-1.61033;
0.102681;-5.44022;-1.61798;
0.102681;-5.44498;-1.62562;
0.102681;-5.44972;-1.63326;
0.102682;-5.45445;-1.64089;
0.102682;-5.45915;-1.64851;
0.102682;-5.46383;-1.65613;
0.102683;-5.46849;-1.66374;
0.102683;-5.47314;-1.67135;
0.102683;-5.47776;-1.67895;
0.102683;-5.48237;-1.68655;
0.102684;-5.48695;-1.69413;
0.102684;-5.49152;-1.70172;
0.102684;-5.49607;-1.70929;
0.102685;-5.50059;-1.71686;
0.102685;-5.5051;-1.72443;
0.102685;-5.50959;-1.73199;
0.102686;-5.51406;-1.73954;
0.102686;-5.51851;-1.74708;
0.102686;-5.52294;-1.75462;
0.102686;-5.52735;-1.76216;
0.102687;-5.53174;-1.76969;
0.102687;-5.53611;-1.77721;
0.102687;-5.54046;-1.78472;
0.102688;-5.54479;-1.79223;
0.102688;-5.5491;-1.79973;
0.102688;-5.55339;-1.80723;
0.102689;-5.55766;-1.81472;
0.102689;-5.56191;-1.8222;
0.102689;-5.56615;-1.82967;
0.102689;-5.57036;-1.83714;
0.10269;-5.57455;-1.84461;
0.10269;-5.57873;-1.85206;
0.10269;-5.58288;-1.85951;
0.102691;-5.58701;-1.86696;
0.102691;-5.59113;-1.87439;
0.102691;-5.59522;-1.88182;
0.102692;-5.59929;-1.88925;
0.102692;-5.60335;-1.89666;
0.102692;-5.60738;-1.90407;
0.102692;-5.61139;-1.91148;
0.102693;-5.61539;-1.91887;
0.102693;-5.61936;-1.92626;
0.102693;-5.62332;-1.93365;
0.102694;-5.62725;-1.94102;
0.102694;-5.63117;-1.94839;
0.102694;-5.63506;-1.95575;
0.102695;-5.63893;-1.96311;
0.102695;-5.64279;-1.97046;
0.102695;-5.64662;-1.9778;
0.102695;-5.65044;-1.98513;
0.102696;-5.65423;-1.99246;
0.102696;-5.658;-1.99978;
0.102696;-5.66176;-2.00709;
0.102697;-5.66549;-2.0144;
0.102697;-5.6692;-2.0217;
0.102697;-5.6729;-2.02899;
0.102698;-5.67657;-2.03627;
0.102698;-5.68022;-2.04355;
0.102698;-5.68386;-2.05082;
0.102698;-5.68747;-2.05808;
0.102699;-5.69106;-2.06534;
0.102699;-5.69463;-2.07258;
0.102699;-5.69819;-2.07982;
0.1027;-5.70172;-2.08706;
0.1027;-5.70523;-2.09428;
0.1027;-5.70872;-2.1015;
0.102701;-5.71219;-2.10871;
0.102701;-5.71564;-2.11592;
0.102701;-5.71907;-2.12311;
0.102701;-5.72248;-2.1303;
0.102702;-5.72587;-2.13748;
0.102702;-5.72924;-2.14465;
0.102702;-5.73259;-2.15182;
0.102703;-5.73592;-2.15898;
0.102703;-5.73923;-2.16613;
0.102703;-5.74251;-2.17327;
0.102704;-5.74578;-2.1804;
0.102704;-5.74903;-2.18753;
0.102704;-5.75226;-2.19465;
0.102704;-5.75546;-2.20176;
0.102705;-5.75865;-2.20886;
0.102705;-5.76181;-2.21596;
0.102705;-5.76496;-2.22305;
0.102706;-5.76808;-2.23013;
0.102706;-5.77119;-2.2372;
0.102706;-5.77427;-2.24426;
0.102707;-5.77733;-2.25132;
0.102707;-5.78037;-2.25837;
0.102707;-5.7834;-2.26541;
0.102707;-5.7864;-2.27244;
0.102708;-5.78938;-2.27946;
0.102708;-5.79234;-2.28648;
0.102708;-5.79528;-2.29349;
0.102709;-5.7982;-2.30049;
0.102709;-5.80109;-2.30748;
0.102709;-5.80397;-2.31446;
0.10271;-5.80683;-2.32143;
0.10271;-5.80966;-2.3284;
0.10271;-5.81248;-2.33536;
0.10271;-5.81528;-2.34231;
0.102711;-5.81805;-2.34925;
0.102711;-5.8208;-2.35619;
0.102711;-5.82354;-2.36311;
0.102712;-5.82625;-2.37003;
0.102712;-5.82894;-2.37693;
0.102712;-5.83161;-2.38383;
0.102713;-5.83426;-2.39073;
0.102713;-5.83689;-2.39761;
0.102713;-5.8395;-2.40448;
0.102713;-5.84209;-2.41135;
0.102714;-5.84466;-2.41821;
0.102714;-5.8472;-2.42505;
0.102714;-5.84973;-2.43189;
0.102715;-5.85223;-2.43873;
0.102715;-5.85472;-2.44555;
0.102715;-5.85718;-2.45236;
0.102716;-5.85962;-2.45917;
0.102716;-5.86204;-2.46596;
0.102716;-5.86444;-2.47275;
0.102716;-5.86683;-2.47953;
0.102717;-5.86918;-2.4863;
0.102717;-5.87152;-2.49306;
0.102717;-5.87384;-2.49982;
0.102718;-5.87614;-2.50656;
0.102718;-5.87841;-2.51329;
0.102718;-5.88067;-2.52002;
0.102719;-5.8829;-2.52674;
0.102719;-5.88511;-2.53344;
0.102719;-5.88731;-2.54014;
0.102719;-5.88948;-2.54683;
0.10272;-5.89163;-2.55351;
0.10272;-5.89376;-2.56019;
0.10272;-5.89587;-2.56685;
0.102721;-5.89795;-2.5735;
0.102721;-5.90002;-2.58015;
0.102721;-5.90207;-2.58678;
0.102722;-5.90409;-2.59341;
0.102722;-5.90609;-2.60002;
0.102722;-5.90808;-2.60663;
0.102722;-5.91004;-2.61323;
0.102723;-5.91198;-2.61982;
0.102723;-5.9139;-2.6264;
0.102723;-5.9158;-2.63297;
0.102724;-5.91767;-2.63953;
0.102724;-5.91953;-2.64608;
0.102724;-5.92137;-2.65262;
0.102725;-5.92318;-2.65916;
0.102725;-5.92497;-2.66568;
0.102725;-5.92675;-2.67219;
0.102725;-5.9285;-2.6787;
0.102726;-5.93023;-2.68519;
0.102726;-5.93194;-2.69168;
0.102726;-5.93363;-2.69815;
0.102727;-5.93529;-2.70462;
0.102727;-5.93694;-2.71108;
0.102727;-5.93856;-2.71752;
0.102728;-5.94017;-2.72396;
0.102728;-5.94175;-2.73039;
0.102728;-5.94331;-2.73681;
0.102728;-5.94485;-2.74321;
0.102729;-5.94637;-2.74961;
0.102729;-5.94787;-2.756;
0.102729;-5.94935;-2.76238;
0.10273;-5.9508;-2.76875;
0.10273;-5.95224;-2.77511;
0.10273;-5.95365;-2.78146;
0.102731;-5.95504;-2.7878;
0.102731;-5.95641;-2.79413;
0.102731;-5.95776;-2.80045;
0.102731;-5.95909;-2.80676;
0.102732;-5.9604;-2.81305;
0.102732;-5.96169;-2.81934;
0.102732;-5.96295;-2.82562;
0.102733;-5.9642;-2.83189;
0.102733;-5.96542;-2.83815;
0.102733;-5.96662;-2.8444;
0.102734;-5.9678;-2.85064;
0.102734;-5.96896;-2.85687;
0.102734;-5.9701;-2.86309;
0.102734;-5.97122;-2.8693;
0.102735;-5.97231;-2.8755;
0.102735;-5.97339;-2.88169;
0.102735;-5.97444;-2.88786;
0.102736;-5.97547;-2.89403;
0.102736;-5.97649;-2.90019;
0.102736;-5.97747;-2.90634;
0.102737;-5.97844;-2.91248;
0.102737;-5.97939;-2.9186;
0.102737;-5.98032;-2.92472;
0.102737;-5.98122;-2.93082;
0.102738;-5.9821;-2.93692;
0.102738;-5.98297;-2.94301;
0.102738;-5.98381;-2.94908;
0.102739;-5.98463;-2.95514;
0.102739;-5.98543;-2.9612;
0.102739;-5.9862;-2.96724;
0.10274;-5.98696;-2.97327;
0.10274;-5.98769;-2.9793;
0.10274;-5.98841;-2.98531;
0.10274;-5.9891;-2.99131;
0.102741;-5.98977;-2.9973;
0.102741;-5.99042;-3.00328;
0.102741;-5.99105;-3.00925;
0.102742;-5.99165;-3.01521;
0.102742;-5.99224;-3.02115;
0.102742;-5.9928;-3.02709;
0.102743;-5.99335;-3.03302;
0.102743;-5.99387;-3.03893;
0.102743;-5.99437;-3.04484;
0.102743;-5.99485;-3.05073;
0.102744;-5.99531;-3.05661;
0.102744;-5.99574;-3.06248;
0.102744;-5.99616;-3.06834;
0.102745;-5.99655;-3.07419;
0.102745;-5.99693;-3.08003;
0.102745;-5.99728;-3.08586;
0.102746;-5.99761;-3.09168;
0.102746;-5.99792;-3.09749;
0.102746;-5.9982;-3.10328;
0.102746;-5.99847;-3.10907;
0.102747;-5.99871;-3.11484;
0.102747;-5.99894;-3.1206;
0.102747;-5.99914;-3.12635;
